t,x,tf,ts
0.7349875,0.05,3.8066494,3.1328042
0.8376844,0.711,1.4098108,1.2581728
0.39096874,0.536,1.0016094,1.0009768
0.636175,0.768,1.0411704,1.0199392
0.187575,0.365,0.9999633,0.9999965
0.45123124,0.189,2.416313,1.7045693
0.47560936,0.787,1.0002284,1.0001621
0.28885314,0.13,1.3407669,1.0547259
0.6430563,0.507,1.4988598,1.2907233
0.31646562,0.716,1.0001237,1.0002441
0.6231094,0.385,1.9375576,1.5794315
0.29596874,0.157,1.2348187,1.0443509
0.69170314,0.814,1.0541708,1.0273683
0.25365314,0.919,1.0002118,1.000285
0.11054375,0.029,0.99938273,0.99988097
0.88811564,0.166,3.514111,3.1081252
0.61492187,0.837,1.0111182,1.0049114
0.11264063,0.341,1.0000312,1.0000665
0.4996406,0.281,1.9932855,1.5311629
0.05201875,0.642,1.0000966,1.0001283
0.0408375,0.714,1.0001047,1.0000627
0.36071876,0.776,1.0000024,1.000154
0.3392375,0.222,1.2864455,1.0848207
0.18539688,0.926,1.0002425,1.0002071
0.21285312,0.398,0.99995255,1.0000588
0.7383594,0.856,1.0626658,1.0334238
0.7626687,0.033,3.8798997,3.2054968
0.9587156,0.662,1.8154233,1.5761834
0.49156561,0.411,1.3135481,1.1510222
0.29214376,0.996,1.0002329,1.0002475
0.2042875,0.99,1.0002592,1.0002284
0.5706281,0.491,1.3294674,1.1747051
0.63448125,0.263,2.6305158,2.1085482
0.9022344,0.438,2.508412,2.1526003
0.54798126,0.008,3.950522,2.7211409
0.5890969,0.141,3.214546,2.493001
0.3833469,0.916,1.0000072,1.0001802
0.697375,0.196,3.134301,2.5922153
0.42644688,0.622,1.001247,1.0008247
0.6531906,0.64,1.1919942,1.103673
0.4615625,0.112,3.1064546,2.1049514
0.25767186,0.062,1.305598,1.0151576
0.050259374,0.165,1.0000916,1.0000305
0.04581875,0.407,1.0001304,1.0001658
0.8768375,0.064,3.8164625,3.3338552
0.95980626,0.52,2.319615,1.999772
0.5271094,0.685,1.0147457,1.00699
0.6625125,0.052,3.7623343,2.9777687
0.0388875,0.636,1.0000565,1.0001165
0.8418375,0.937,1.0905391,1.058642
0.1563,0.471,1.0001047,1.0000939
0.42876562,0.877,0.99997973,1.0000619
0.6150719,0.655,1.1095169,1.055853
0.03065,0.351,1.0001774,1.0001205
0.8189531,0.803,1.2028841,1.120481
0.03479375,0.418,1.0001111,1.0001534
0.36038437,0.294,1.1359481,1.0465964
0.7535656,0.515,1.8012782,1.5256618
0.7980781,0.443,2.2247634,1.8720567
0.49061874,0.632,1.0133564,1.0064247
0.65756875,0.337,2.3031168,1.8692404
0.13348438,0.456,1.0000763,1.0001028
0.41922188,0.238,1.8204783,1.354991
0.83589375,0.651,1.5630512,1.3660213
0.49185938,0.77,1.0008192,1.0004128
0.30489376,0.108,1.9519109,1.1866525
0.032675,0.159,1.0001566,1.000004
0.10883438,0.111,0.99964976,0.99991894
0.8335375,0.054,3.8310003,3.2893567
0.2709375,0.994,1.0002482,1.0002539
0.156575,0.117,0.99952793,0.9996953
0.4305875,0.594,1.0030503,1.001682
0.40858126,0.177,2.2636065,1.5408744
0.43734375,0.132,2.8452225,1.8957193
0.29717812,0.849,1.0001779,1.000309
0.25801876,0.482,1.0000439,1.0001398
0.030625,0.604,1.000019,1.0001233
0.76808125,0.625,1.4756451,1.2952906
0.2691219,0.01,3.5482965,1.1360337
0.8576656,0.521,2.0651195,1.7578819
0.47379062,0.504,1.0726697,1.0331395
0.20819375,0.546,1.0002158,1.00018
0.72542185,0.548,1.601276,1.3755063
0.5252219,0.099,3.353485,2.4309764
0.319425,0.096,2.3952596,1.3270903
0.4975375,0.162,2.833049,2.0460057
0.7742281,0.381,2.4352243,2.0399463
0.75970936,0.789,1.1420263,1.0794238
0.86428124,0.769,1.3346505,1.2100245
0.034596875,0.251,1.0002372,1.000068
0.050584376,0.118,0.9999567,1.0000005
0.45287812,0.487,1.0584447,1.0260606
0.33048126,0.009,3.8744946,1.6534207
0.28046563,0.124,1.244026,1.0337644
0.9490188,0.811,1.4002876,1.2653061
0.78695935,0.653,1.4442782,1.2761168
0.10102188,0.533,1.0001343,1.0001743
0.37354374,0.551,1.0003855,1.0004004
0.47842813,0.21,2.3877745,1.7379969
0.8255125,0.198,3.330308,2.8882484
0.47056875,0.023,3.8250723,2.4186976
0.7490563,0.187,3.2644522,2.7600822
0.6486094,0.483,1.6017082,1.3590869
0.7462219,0.12,3.5401797,2.9861581
0.2918375,0.394,1.0002065,1.0000043
0.6923469,0.123,3.467861,2.8553214
0.32865626,0.464,1.0002263,1.000216
0.2446,0.606,1.0001774,1.0002731
0.4746125,0.323,1.6143267,1.2997671
0.28975624,0.643,1.0001495,1.0002587
0.30645314,0.968,1.0001996,1.0002543
0.56845313,0.849,1.0027765,1.0010254
0.0710625,0.602,1.0001253,1.0001642
0.899325,0.541,2.0945854,1.7922455
0.1059625,0.476,1.0001142,1.0001571
0.615275,0.799,1.0191699,1.0088122
0.58518124,0.936,1.0008552,1.0001224
0.9501344,0.666,1.7831542,1.5493122
0.72909063,0.787,1.1084721,1.058481
0.7610969,0.215,3.1624494,2.6804032
0.46978438,0.279,1.8486075,1.4211223
0.40196875,0.588,1.0007763,1.0006058
0.26136562,0.878,1.0001945,1.0002968
0.8319031,0.636,1.597718,1.3905936
0.67626876,0.46,1.7829251,1.4910637
0.102040626,0.651,1.000167,1.0001616
0.40010312,0.898,0.99997926,1.0001351
0.23839375,0.095,0.99914694,0.99980986
0.5179719,0.24,2.3535979,1.7757423
0.08184375,0.127,0.99983156,1.0000019
0.39370313,0.897,0.99999166,1.0001491
0.7644687,0.12,3.5580542,3.0233314
0.94719374,0.798,1.4246346,1.2818726
0.43696874,0.708,1.0002053,1.0002894
0.69486874,0.026,3.889691,3.0862038
0.12623438,0.326,0.99996567,1.0000072
0.6516875,0.264,2.6754038,2.1609726
0.84975314,0.509,2.0914536,1.7774694
0.6559625,0.373,2.1138031,1.723891
0.79875624,0.229,3.1666975,2.71496
0.8028156,0.884,1.0952263,1.0556456
0.062221874,0.545,1.000106,1.0001788
0.18536563,0.641,1.0002791,1.0001984
0.75760627,0.914,1.0448346,1.0256531
0.036346875,0.577,1.0000372,1.0001438
0.1371375,0.452,1.0000708,1.0000942
0.493975,0.446,1.2206149,1.1049708
0.59384686,0.699,1.0484703,1.023534
0.7311438,0.914,1.0316727,1.017519
0.449425,0.169,2.5758426,1.7870233
0.77685314,0.507,1.8994026,1.6056685
0.8492906,0.419,2.4611769,2.0926285
0.75399065,0.902,1.0481524,1.026957
0.056696873,0.491,1.0001037,1.0001844
0.8916031,0.953,1.124692,1.0858879
0.68985,0.816,1.0517439,1.026046
0.64486873,0.565,1.3321626,1.1865423
0.42255625,0.474,1.0307755,1.0134612
0.19807188,0.472,1.0001402,1.0001154
0.6069594,0.381,1.896986,1.543424
0.006728125,0.595,0.99991703,1.000087
0.66420937,0.832,1.0296874,1.0142758
0.5183125,0.153,2.965692,2.176395
0.5264875,0.856,1.0005416,1.0000871
0.8233375,0.92,1.0864484,1.0535928
0.8658406,0.239,3.2319374,2.8226523
0.5389781,0.281,2.1767879,1.6841943
0.1174375,0.161,0.9997487,0.9999094
0.30926874,0.275,1.0135758,1.0036572
0.44067812,0.956,0.9999095,1.0000722
0.8875875,0.124,3.6452513,3.223684
0.029503126,0.803,1.0001636,0.9999682
0.23390937,0.317,0.99981,0.99994564
0.77744377,0.275,2.9277062,2.4789343
0.8929875,0.651,1.6973567,1.4740038
0.85994375,0.136,3.58636,3.1490269
0.02606875,0.903,1.0002909,0.9998852
0.33075,0.047,3.3095024,1.5823386
0.68889064,0.832,1.0428922,1.0213988
0.5333969,0.649,1.0302762,1.0143971
0.8547094,0.803,1.2563807,1.1576637
0.036475,0.31,1.0002083,1.0001087
0.32950312,0.535,1.0001197,1.0001715
0.22099687,0.407,0.9999378,1.0000763
0.11921562,0.361,1.0000231,1.0000606
0.42715624,0.127,2.8462703,1.8648157
0.58397186,0.254,2.5198388,1.971137
0.89325315,0.059,3.8363261,3.3625221
0.4219875,0.651,1.0004566,1.0004433
0.5745375,0.538,1.2224605,1.1152452
0.75794685,0.958,1.0302237,1.0191901
0.86929065,0.672,1.5799967,1.382938
0.036309376,0.363,1.0001638,1.0001361
0.92139065,0.036,3.9054189,3.4229531
0.1913625,0.875,1.0002317,1.0002155
0.5595406,0.19,2.840591,2.1713624
0.5903031,0.837,1.0062487,1.002615
0.048659377,0.355,1.0001653,1.0001494
0.44865626,0.721,1.0002968,1.0003064
0.25331563,0.953,1.0002279,1.0002744
0.517525,0.123,3.1736255,2.3047845
0.35766563,0.264,1.2214361,1.0737398
0.032221876,0.025,0.99957955,0.99994564
0.82759064,0.411,2.441271,2.0671804
0.3831,0.954,0.99996877,1.0001955
0.24306563,0.323,0.999897,0.99994457
0.4496125,0.857,1.0000015,1.0000291
0.93710625,0.035,3.9108007,3.4411473
0.16705,0.185,0.99962735,0.99975
0.023671875,0.779,1.0001204,0.9999794
0.06215,0.537,1.0001061,1.0001807
0.95544374,0.039,3.9041238,3.4569945
0.48915312,0.691,1.0040845,1.0020449
0.051240627,0.089,0.9998386,0.99998415
0.03336875,0.049,0.9997153,0.9999528
0.29883438,0.564,1.0000201,1.0000899
0.03068125,0.548,1.0000207,1.0001458
0.6341531,0.131,3.3489366,2.6726284
0.5344656,0.106,3.3243654,2.439536
0.3341,0.612,0.99994636,1.000112
0.45528126,0.665,1.0018017,1.0010448
0.2934,0.492,1.0001004,1.000025
0.16362187,0.443,1.0000777,1.0000653
0.2165125,0.282,0.9997268,0.99987555
0.9244844,0.479,2.3962052,2.0585551
0.8783594,0.12,3.6510115,3.2200236
0.5728625,0.751,1.0157255,1.007256
0.024121875,0.171,1.0002149,0.9999964
0.7588813,0.48,1.9560876,1.644311
0.44851562,0.54,1.0200592,1.0093029
0.346625,0.063,3.1659617,1.6436371
0.6516031,0.429,1.8335111,1.5183864
0.50857186,0.714,1.0050945,1.0024459
0.38014376,0.685,0.99991226,1.0001689
0.49412814,0.776,1.0007896,1.0003867
0.189275,0.015,1.0001345,0.999291
0.07895625,0.443,1.0001287,1.0001808
0.08065625,0.702,1.0001643,1.0001214
0.242825,0.934,1.0002234,1.0002756
0.7658625,0.087,3.6840613,3.114756
0.87332815,0.402,2.5897663,2.2165895
0.5866219,0.336,2.052346,1.6386788
0.53746873,0.19,2.7708328,2.0847447
0.6368875,0.507,1.4800954,1.2775103
0.30869374,0.534,1.0000532,1.0000665
0.35354063,0.201,1.5646864,1.1808273
0.36925313,0.112,2.676641,1.5970364
0.28488126,0.582,1.0000935,1.0001857
0.924125,0.032,3.9163134,3.429438
0.65875936,0.842,1.0240147,1.0113966
0.7960125,0.643,1.4920777,1.3102896
0.6780406,0.128,3.4267395,2.8026638
0.47849062,0.933,1.0000191,0.9999385
0.5433125,0.405,1.5363052,1.2874606
0.8222125,0.063,3.7980056,3.2582302
0.6146625,0.708,1.0603765,1.0297842
0.82386565,0.472,2.1723878,1.8369695
0.2525875,0.026,1.7372711,1.016559
0.3218344,0.849,1.0001698,1.0002878
0.05773125,0.372,1.0001521,1.0001638
0.7342625,0.468,1.9323763,1.6187153
0.7086781,0.05,3.7947986,3.081501
0.5067,0.216,2.472701,1.8359514
0.06210625,0.514,1.0001081,1.0001848
0.31065312,0.389,1.000071,1.0000734
0.5296906,0.398,1.5111511,1.2682743
0.5014125,0.436,1.2710786,1.1314626
0.6014375,0.926,1.0018275,1.000604
0.64306563,0.84,1.0186888,1.0086544
0.58265626,0.184,2.9433374,2.2841947
0.44041875,0.452,1.0761243,1.033138
0.50615627,0.76,1.0018592,1.0008711
0.21261562,0.357,0.9998708,1.000004
0.6890125,0.947,1.011069,1.0062699
0.54321563,0.55,1.1332952,1.0655894
0.58896565,0.904,1.0018889,1.0005887
0.4542625,0.512,1.0397485,1.0179558
0.53426564,0.89,1.0003517,0.999943
0.82425314,0.487,2.1117706,1.7871609
0.40889686,0.229,1.8153648,1.3404547
0.3698969,0.627,1.0000064,1.0002285
0.0974,0.725,1.0001838,1.0001273
0.175575,0.099,0.99952924,0.9996166
0.5167219,0.405,1.4312246,1.219557
0.20345312,0.375,0.9999459,1.000024
0.711125,0.158,3.3350582,2.777257
0.31727812,0.111,2.1231172,1.2590946
0.7683687,0.813,1.1256288,1.070258
0.53129375,0.295,2.0559611,1.5987604
0.470225,0.822,1.0000589,1.0000534
0.7972969,0.944,1.054934,1.0347797
0.02943125,0.086,0.9999213,0.99996185
0.665,0.006,3.972619,3.0355182
0.8036531,0.998,1.044967,1.0316539
0.8993844,0.473,2.3605778,2.020003
0.29924688,0.822,1.0001796,1.000314
0.6944031,0.457,1.8542588,1.5480162
0.66749376,0.553,1.4245288,1.2473521
0.30911875,0.508,1.0001223,1.000079
0.8807625,0.776,1.3500698,1.2222204
0.49006876,0.806,1.0003147,1.0001441
0.03655,0.172,1.0001662,1.0000184
0.8694125,0.323,2.9080787,2.5118399
0.88104373,0.531,2.0866644,1.7813532
0.5905656,0.451,1.5281634,1.2969413
0.34228125,0.739,1.000026,1.0001746
0.3707094,0.47,1.0028503,1.0014284
0.32703125,0.743,1.0001106,1.0002339
0.46199688,0.094,3.2552655,2.1809585
0.88176876,0.693,1.549431,1.3623097
0.3454375,0.965,1.0001059,1.000233
0.79967815,0.356,2.6139445,2.2077427
0.2059,0.85,1.0002286,1.0002362
0.40547186,0.143,2.5757732,1.6739738
0.7633125,0.188,3.282018,2.7897463
0.9535406,0.433,2.6410313,2.2903023
0.043525,0.474,1.0000857,1.0001733
0.29903126,0.047,3.0265315,1.3302314
0.27815,0.665,1.0001878,1.0003082
0.30075312,0.633,1.0000834,1.0001953
0.25475,0.893,1.0002024,1.0002905
0.35637188,0.594,1.0000482,1.0002265
0.45231876,0.421,1.155913,1.0690131
0.68046874,0.858,1.0281231,1.013765
0.3403875,0.634,0.9999242,1.0001161
0.41770312,0.722,0.9999769,1.0001924
0.4548625,0.68,1.0012376,1.0007663
0.44226563,0.81,0.9999764,1.0000756
0.3633125,0.124,2.4826674,1.5087636
0.6935125,0.948,1.011905,1.0068166
0.0521375,0.566,1.0000839,1.0001655
0.9535094,0.315,3.0865698,2.7222743
0.6287531,0.609,1.1999578,1.1067994
0.07385,0.558,1.000124,1.0001794
0.26428437,0.553,1.000117,1.0002282
0.6692906,0.777,1.0599718,1.0300959
0.9311219,0.677,1.7059759,1.4863822
0.7179437,0.804,1.0822792,1.0433207
0.16707188,0.899,1.0002396,1.0001757
0.3720281,0.559,1.0002987,1.0003617
0.7605406,0.998,1.0256457,1.0177488
0.7416813,0.632,1.3946675,1.2374812
0.7622656,0.592,1.5582068,1.3517714
0.29744375,0.325,0.99982727,0.999898
0.9306688,0.685,1.681062,1.4672428
0.5777,0.388,1.7495162,1.4318191
0.21563125,0.027,1.0005295,0.9995328
0.42091876,0.247,1.7661544,1.3319317
0.5785375,0.978,1.0001538,0.99981725
0.28607813,0.11,1.5090803,1.0738616
0.17433438,0.035,0.9996263,0.99951994
0.11049375,0.507,1.0001233,1.0001612
0.35575312,0.121,2.452361,1.4738382
0.75670624,0.202,3.2116692,2.7206867
0.0193625,0.062,0.9998319,0.9999416
0.24035,0.812,1.00021,1.000281
0.622475,0.739,1.0470766,1.0229335
0.23694688,0.57,1.0001576,1.0002445
0.47765937,0.053,3.6047935,2.3884225
0.90430623,0.508,2.233949,1.9113683
0.12635,0.889,1.0002465,1.0001023
0.06291562,0.596,1.0001105,1.0001619
0.45894063,0.769,1.0001249,1.000169
0.24220313,0.226,0.9998033,0.9998704
0.46140313,0.252,1.9845356,1.4859273
0.31958124,0.245,1.0751529,1.0204434
0.6978656,0.64,1.2795306,1.1593685
0.81960624,0.143,3.526123,3.0591478
0.5962125,0.199,2.889484,2.2646527
0.18243125,0.059,0.99963,0.99948615
0.39901564,0.286,1.3792799,1.149062
0.20264062,0.77,1.0002524,1.0002294
0.8819563,0.219,3.3272376,2.9253368
0.2621625,0.281,0.999897,0.9998084
0.668475,0.807,1.0424753,1.020857
0.7657125,0.283,2.8662195,2.4152212
0.67327815,0.911,1.0128689,1.0064461
0.301275,0.538,1.0000331,1.0000571
0.16703437,0.781,1.0002387,1.0001884
0.25043124,0.499,1.0000601,1.0001893
0.55824375,0.937,1.0002694,0.9998387
0.11367813,0.299,0.9999918,1.000031
0.3694,0.344,1.0667909,1.0244803
0.105759375,0.507,1.0001253,1.0001662
0.19249062,0.272,0.9997703,0.9998794
0.26889062,0.944,1.0002162,1.0002799
0.6262219,0.462,1.6081758,1.3574611
0.09755938,0.878,1.0002533,1.0000491
0.3444625,0.261,1.1550882,1.0486561
0.34288126,0.498,1.0002532,1.000277
0.6258906,0.711,1.0686618,1.0342344
0.887925,0.569,1.9619819,1.6808528
0.2991031,0.525,1.0000501,1.000048
0.78015,0.116,3.587596,3.065367
0.2465875,0.43,0.9999738,1.0000956
0.5269312,0.471,1.2547584,1.1271013
0.3977125,0.699,0.9999404,1.0001915
0.8722719,0.506,2.1616478,1.8416691
0.3225406,0.176,1.4276454,1.1085986
0.9007094,0.902,1.1810564,1.1176605
0.7264375,0.292,2.731214,2.268629
0.405575,0.748,0.9999118,1.0001328
0.3542531,0.351,1.0291436,1.010515
0.14743437,0.55,1.00017,1.0001538
0.20137188,0.71,1.0002744,1.0002239
0.15936562,0.407,1.0000186,1.0000272
0.183475,0.77,1.0002507,1.0002074
0.33545625,0.918,1.0001475,1.0002539
0.22121562,0.273,0.9997158,0.9998614
0.009796875,0.01,0.999521,0.9999285
0.10858125,0.162,0.99979687,0.9999505
0.536825,0.432,1.4071426,1.2117304
0.67539376,0.856,1.0265833,1.0129075
0.52844685,0.901,1.0002133,0.9998832
0.58689064,0.18,2.9785266,2.317194
0.39395624,0.53,1.002259,1.0012735
0.109121874,0.796,1.0002112,1.000107
0.28038436,0.97,1.0002255,1.0002645
0.25365314,0.768,1.0002012,1.0002999
0.630675,0.533,1.3814248,1.214797
0.6297344,0.796,1.026087,1.0122516
0.55354065,0.582,1.1067177,1.0524845
0.7960656,0.419,2.3238072,1.954273
0.28138438,0.831,1.0001795,1.0003142
0.91511565,0.431,2.5658076,2.208878
0.19167812,0.851,1.000232,1.0002158
0.51881874,0.305,1.9376285,1.5143963
0.8339094,0.751,1.315932,1.1944547
0.5432219,0.068,3.5798626,2.5999951
0.631825,0.03,3.8520627,2.9394164
0.890375,0.81,1.3014183,1.1909481
0.29028124,0.46,1.0001658,1.0000079
0.51851565,0.449,1.2893157,1.1439269
0.8290344,0.434,2.3461578,1.9852916
0.1341,0.245,0.9998251,0.99989784
0.266975,0.641,1.0001833,1.0003043
0.4181125,0.735,0.9999547,1.0001698
0.534225,0.486,1.2378142,1.1191517
0.16444063,0.062,0.99950385,0.99961936
0.49629375,0.58,1.0375401,1.0176028
0.68953437,0.519,1.5975733,1.3657298
0.39785314,0.561,1.0012412,1.00082
0.28039688,0.514,1.0000525,1.0000818
0.5067469,0.889,1.000118,0.99990857
0.85012186,0.171,3.4587464,3.0270364
0.8021844,0.758,1.2482202,1.14766
0.9265469,0.699,1.6312822,1.4289602
0.66258436,0.561,1.3885584,1.2238061
0.031365626,0.558,1.0000215,1.0001438
0.9345125,0.999,1.1486102,1.1099063
0.29692814,0.652,1.0001309,1.0002419
0.07044375,0.423,1.0001328,1.0001808
0.86613125,0.938,1.1110439,1.0733873
0.77004373,0.636,1.4502273,1.2781448
0.5673531,0.865,1.0019984,1.0006567
0.15846562,0.927,1.0002508,1.0001596
0.53651565,0.227,2.5179856,1.9101868
0.8790531,0.767,1.365534,1.2324892
0.95206875,0.816,1.3953826,1.2623943
0.28560624,0.286,0.9994682,0.9997122
0.80628127,0.964,1.052758,1.035222
0.5618219,0.414,1.5706922,1.3141938
0.11252812,0.129,0.9996878,0.99991286
0.1870375,0.306,0.99984646,0.9999236
0.7583906,0.591,1.5512683,1.3463031
0.12115312,0.887,1.0002476,1.0000927
0.45297813,0.501,1.0463796,1.0208129
0.90206563,0.984,1.1190791,1.0862595
0.16400312,0.742,1.000244,1.0001904
0.38030937,0.95,0.999984,1.0001976
0.29049063,0.166,1.1271963,1.0231123
0.9141156,0.781,1.4004079,1.2606176
0.6918125,0.9,1.0204223,1.0104179
0.92597187,0.285,3.152218,2.7760942
0.60226876,0.339,2.096638,1.6799858
0.5286469,0.711,1.0099012,1.0046618
0.59218436,0.62,1.1187406,1.0601002
0.6737469,0.255,2.783473,2.2705727
0.7451719,0.839,1.0795087,1.0428531
0.748275,0.001,3.996501,3.199666
0.91103435,0.017,3.9541667,3.4243817
0.54288125,0.207,2.6751792,2.0277536
0.84277815,0.869,1.14989,1.090804
0.45515937,0.226,2.1411338,1.562277
0.6348719,0.281,2.5314925,2.030698
0.9063906,0.557,2.0522006,1.7586247
0.66232187,0.112,3.4825351,2.8168893
0.6270094,0.447,1.6710274,1.3990088
0.92875,0.102,3.7333593,3.3305163
0.6079594,0.177,3.0472875,2.402728
0.73588437,0.544,1.6444821,1.4079149
0.9265219,0.786,1.4125439,1.2706308
0.30080938,0.511,1.0000833,1.0000451
0.2620875,0.362,1.0001302,0.9999245
0.49620938,0.789,1.0006416,1.0002981
0.33745,0.957,1.0001345,1.0002398
0.8135812,0.225,3.207056,2.7637286
0.13405937,0.695,1.0002078,1.0001725
0.9558656,0.071,3.8253787,3.418241
0.4058031,0.897,0.9999722,1.0001214
0.8853812,0.655,1.6672362,1.4500469
0.39535,0.55,1.0014348,1.0009056
0.87631875,0.917,1.1381419,1.0893476
0.8754344,0.715,1.4782199,1.3103482
0.72374064,0.77,1.1198189,1.0648024
0.5295125,0.364,1.6649046,1.3572673
0.5149,0.355,1.6441386,1.3379974
0.54602814,0.939,1.0001386,0.99979055
0.49148437,0.514,1.0899892,1.0418394
0.9218562,0.758,1.4673519,1.3084708
0.01195,0.609,0.9999418,1.0000901
0.27041876,0.81,1.000184,1.0003127
0.14719063,0.97,1.0002704,1.000138
0.69478124,0.226,2.9818892,2.4590955
0.022328125,0.602,0.99998593,1.0001115
0.56993437,0.862,1.0022919,1.0007901
0.32717186,0.871,1.0001637,1.0002768
0.2851875,0.193,1.0294027,1.0053039
0.003184375,0.135,1.0001967,0.9999345
0.8108406,0.695,1.3921367,1.2432165
0.38799688,0.885,1.0000088,1.0001559
0.12019063,0.14,0.9996822,0.99988216
0.8590406,0.778,1.3079336,1.1917034
0.7721844,0.684,1.3376696,1.2030157
0.6541031,0.089,3.5832467,2.8675218
0.93898124,0.816,1.3723555,1.2447883
0.12718125,0.931,1.0002663,1.0000978
0.70640314,0.307,2.6044674,2.1461043
0.23046562,0.416,0.99993443,1.0000933
0.3610969,0.869,1.0000882,1.0002128
0.5041094,0.61,1.0280943,1.0132828
0.03359375,0.138,1.0000997,0.99999315
0.2907844,0.76,1.0001894,1.0003234
0.31224376,0.634,1.0000175,1.0001462
0.24501562,0.316,0.9999254,0.9999317
0.57343125,0.446,1.4868966,1.2672982
0.62156874,0.896,1.0052986,1.0022491
0.30194375,0.565,1.0000123,1.0000827
0.04486875,0.17,1.0001261,1.0000283
0.63023126,0.157,3.2049348,2.5586183
0.4993125,0.473,1.173787,1.0825685
0.62091565,0.15,3.2251997,2.5585437
0.5644,0.28,2.2884197,1.7846625
0.3655875,0.083,3.0107079,1.6944214
0.23965937,0.245,0.99983335,0.999884
0.4738375,0.648,1.0056099,1.0028307
0.604725,0.422,1.6975932,1.4090238
0.7076,0.456,1.9005357,1.5863193
0.12505312,0.631,1.0001814,1.000174
0.22298124,0.558,1.0001842,1.0002116
0.7327281,0.838,1.0699705,1.0370898
0.6434562,0.642,1.1714216,1.0913184
0.487325,0.724,1.0019004,1.0009801
0.120440625,0.655,1.0001836,1.0001702
0.5709375,0.313,2.1187358,1.6730741
0.05521875,0.321,1.0001743,1.0001379
0.12334062,0.841,1.0002273,1.0001109
0.93499064,0.552,2.1406348,1.8390682
0.38514063,0.264,1.4042431,1.1511322
0.56360626,0.07,3.5903673,2.6628008
0.87135935,0.664,1.6078013,1.40367
0.35639688,0.176,1.8223882,1.2681752
0.9081719,0.132,3.6358454,3.233376
0.33046874,0.824,1.0001572,1.000272
0.17013125,0.306,0.9998491,0.999905
0.6294594,0.351,2.1332064,1.723411
0.6909062,0.111,3.520175,2.8909106
0.1218875,0.892,1.0002499,1.000093
0.4925125,0.868,1.0000951,0.99995977
0.82378435,0.701,1.4048214,1.253237
0.39667812,0.385,1.0742475,1.029526
0.6807375,0.312,2.5057392,2.0462658
0.775575,0.204,3.2335503,2.7575364
0.0640625,0.513,1.0001112,1.0001856
0.11780313,0.391,1.0000497,1.0000874
0.24484062,0.307,0.9999263,0.99992275
0.7073187,0.972,1.0121311,1.0077016
0.33563125,0.086,2.746611,1.4810424
0.6556031,0.723,1.0891359,1.0456765
0.1372125,0.086,0.99949646,0.9997623
0.28481874,0.627,1.000149,1.0002565
0.20444688,0.891,1.0002292,1.0002357
0.1104625,0.637,1.0001695,1.0001688
0.9522688,0.503,2.367153,2.040042
0.38744375,0.985,0.9999083,1.0002098
0.30083126,0.232,1.0303891,1.0071002
0.8827125,0.667,1.6251656,1.4181591
0.49576563,0.305,1.8249195,1.4296378
0.46748438,0.133,2.953619,2.0409055
0.2671125,0.447,1.000051,1.0000274
0.03299375,0.762,1.0001259,1.0000101
0.21680938,0.252,0.9996885,0.9998167
0.20916875,0.732,1.0002637,1.000235
0.30784687,0.275,1.0118217,1.0031458
0.0605375,0.079,0.99974954,0.99998236
0.1843375,0.572,1.0002532,1.0001712
0.59501565,0.885,1.0031807,1.0011847
0.47495311,0.912,1.0000305,0.9999535
0.7980125,0.228,3.1696162,2.717113
0.40549374,0.537,1.0035639,1.0018837
0.7587719,0.201,3.2193854,2.7295222
0.6819125,0.512,1.5995309,1.3654146
0.4209,0.449,1.0470856,1.0201137
0.44855,0.935,0.99995923,1.0000355
